industry,city,quarter,family_id,first_filing_in_window,assignees
biomed,sg,2021Q4,81602683,20211012,TEMASEK LIFE SCIENCES LABORATORY LTD | ZERO2 5 BIOTECH PTE LTD
biomed,sg,2021Q4,81602687,20211111,KAHA PTE LTD
biomed,sg,2021Q4,81602688,20211110,UNIV NANYANG TECH
biomed,sg,2021Q4,81707901,20211123,Poly Gain Pte Ltd
biomed,sg,2021Q4,81708527,20211123,DEFUGO TECH PTE LTD
biomed,sg,2021Q4,81709847,20211116,Liu zhen yun
biomed,sg,2021Q4,81754713,20211126,ResMed Asia Pte Ltd
biomed,sg,2021Q4,81755350,20211123,HAISCO PHARMACEUTICALS PTE LTD
biomed,sg,2021Q4,81755990,20211116,TURTLETREE LABS PTE LTD
biomed,sg,2021Q4,81756299,20211130,ResMed Asia Pte Ltd
biomed,sg,2021Q4,81756301,20211130,CHANDY GEORGE KANIANTHARA | ONG SEOW THENG | UNIV NANYANG TECH
biomed,sg,2021Q4,81756302,20211130,UNIV NANYANG TECH
biomed,sg,2021Q4,81756314,20211124,UNIV NANYANG TECH
biomed,sg,2021Q4,81854923,20211113,LEOW WEE DAR
biomed,sg,2021Q4,81854927,20211201,NAT UNIV SINGAPORE
biomed,sg,2021Q4,81854929,20211201,AGENCY SCIENCE TECH & RES
biomed,sg,2021Q4,81942885,20211214,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2021Q4,81943214,20211213,SCINOPHARM SINGAPORE PTE LTD
biomed,sg,2021Q4,81943564,20211209,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2021Q4,81974851,20211206,NAT UNIV SINGAPORE
biomed,sg,2021Q4,81974859,20211210,NAT UNIV SINGAPORE
biomed,sg,2021Q4,81974861,20211210,IRNOVATE PTE LTD | NAT UNIV HOSPITAL SINGAPORE PTE LTD | NATIONAL UNIV HOSPITAL SINGAPORE PTL LTD | THE BIOFACTORY PTE LTD
biomed,sg,2021Q4,81974862,20211210,IRNOVATE PTE LTD | NAT UNIV HOSPITAL SINGAPORE PTE LTD | THE BIOFACTORY PTE LTD
biomed,sg,2021Q4,82022755,20211216,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2021Q4,82060117,20211207,AGENCY SCIENCE TECH & RES
biomed,sg,2021Q4,82060121,20211216,NAT UNIV SINGAPORE
biomed,sg,2021Q4,82060123,20211217,UNIV NANYANG TECH
biomed,sg,2021Q4,82119646,20211228,SOPHIE?S BIONUTRIENTS PTE LTD | SOPHIE’S BIONUTRIENTS PTE LTD
biomed,sg,2021Q4,82120184,20211228,SOPHIES BIONUTRIENTS PTE LTD | SOPHIE’S BIONUTRIENTS PTE LTD
biomed,sg,2021Q4,82120265,20211105,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2021Q4,82157408,20211222,FORTVITA BIOLOGICS SINGAPORE PTE LTD | INNOVENT BIOLOGICS SINGAPORE PTE LTD
biomed,sg,2021Q4,82157421,20211220,NAT UNIV SINGAPORE | THE NATIONAL UNIV OF SINGAPORE | UNIV NANYANG TECH
biomed,sg,2021Q4,82158329,20211217,AGENCY SCIENCE TECH & RES
biomed,sg,2021Q4,82160161,20211222,UNIV NANYANG TECH
biomed,sg,2021Q4,82160171,20211222,NAT UNIV SINGAPORE
biomed,sg,2021Q4,82220003,20211124,UNIV NANYANG TECH
biomed,sg,2021Q4,82259892,20211229,SOPHIES BIONUTRIENTS PTE LTD
biomed,sg,2021Q4,82261125,20211221,NAT UNIV SINGAPORE
biomed,sg,2021Q4,82261137,20211220,NAT UNIV SINGAPORE
biomed,sg,2021Q4,83602960,20211026,AMWISE DIAGNOSTICS PTE LTD
biomed,sg,2021Q4,83903283,20211102,SIVANTOS PTE LTD
biomed,sg,2021Q4,84104652,20211122,LIGATURE THERAPEUTICS PTE LTD
biomed,sg,2021Q4,84361626,20211125,SIVANTOS PTE LTD
biomed,sg,2021Q4,84690775,20211029,SES HOLDINGS PTE LTD
biomed,sg,2021Q4,84810736,20211122,LIGATURE THERAPEUTICS PTE LTD
biomed,sg,2021Q4,85783337,20211001,WILMAR INTERNATIONAL LTD
biomed,sg,2021Q4,85783338,20211001,WILMAR INTERNATIONAL LTD
biomed,sg,2021Q4,85798359,20211008,HYTTO PTE LTD
biomed,sg,2021Q4,85803996,20211004,NISSHINBO SINGAPORE PTE LTD
biomed,sg,2021Q4,85982432,20211005,AGENCY SCIENCE TECH & RES
biomed,sg,2021Q4,86101801,20211015,KANG CHEN CHI ANGELINE
biomed,sg,2021Q4,86158394,20211027,WAVE LIFE SCIENCES LTD
biomed,sg,2021Q4,86158834,20211028,PANEXO BIOTECH SG PTE LTD
biomed,sg,2021Q4,86160211,20211028,AKUNAH REFLECT PRIVATE LTD
biomed,sg,2021Q4,86160307,20211027,ADAGENE PTE LTD
biomed,sg,2021Q4,86228402,20211105,LENOVO SINGAPORE PTE LTD
biomed,sg,2021Q4,86229240,20211108,HYTTO PTE LTD
biomed,sg,2021Q4,86229777,20211110,JHA RUPAK KUMAR | SELVARENGARAJU MEENA KUMARI
biomed,sg,2021Q4,86324746,20211111,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2021Q4,86609116,20211204,EMM DIAGNOSTICS PTE LTD
biomed,sg,2021Q4,86773715,20211221,EVYD RES PRIVATE LIMITED
biomed,sg,2021Q4,86773718,20211221,EVYD RES PRIVATE LIMITED
biomed,sg,2021Q4,86897892,20211228,SOPHIES BIONUTRIENTS PTE LTD
biomed,sg,2022Q1,39492486,20220210,CHIAN KERM SIN | GOPAL PAMELA E WEI | LEONG MENG FATT
biomed,sg,2022Q1,74666418,20220202,ACM BIOLABS PTE LTD
biomed,sg,2022Q1,74844194,20220104,HUIDAGENE THERAPEUTICS SINGAPORE PTE LTD
biomed,sg,2022Q1,74859352,20220304,DIALYSS PTE LTD | NEXTKIDNEY SG PTE LTD
biomed,sg,2022Q1,74946911,20220207,HUIDAGENE THERAPEUTICS PTE LTD | HUIDAGENE THERAPEUTICS SINGAPORE PTE LTD
biomed,sg,2022Q1,76409104,20220310,ANX IP HOLDING PTE LTD
biomed,sg,2022Q1,76513877,20220315,ANX IP HOLDING PTE LTD
biomed,sg,2022Q1,76923206,20220228,WISORIG TECH PTE LIMITED
biomed,sg,2022Q1,80050938,20220111,TENDONPLUS MEDICAL PTE LTD
biomed,sg,2022Q1,80123285,20220106,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q1,80168287,20220114,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q1,80222330,20220112,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q1,80445661,20220118,BECTON DICKINSON HOLDINGS PTE LTD
biomed,sg,2022Q1,80445745,20220118,BECTON DICKINSON HOLDINGS PTE LTD
biomed,sg,2022Q1,80446099,20220121,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q1,80623541,20220209,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q1,80625441,20220302,HICC PTE LTD
biomed,sg,2022Q1,80628760,20220209,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q1,80682391,20220216,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q1,80683162,20220209,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q1,80683716,20220308,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q1,80685523,20220218,DOTBIO PTE LTD
biomed,sg,2022Q1,80775315,20220224,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q1,80780796,20220309,HUIDAGENE THERAPEUTICS SINGAPORE PTE LTD
biomed,sg,2022Q1,80786839,20220301,ASLAN PHARMACEUTICALS PTE LTD
biomed,sg,2022Q1,80786897,20220301,ASLAN PHARMACEUTICALS PTE LTD
biomed,sg,2022Q1,80787009,20220309,TELEFLEX LIFE SCIENCES PTE LTD
biomed,sg,2022Q1,80809062,20220331,METABRAIN TECH PTE LTD
biomed,sg,2022Q1,80820103,20220304,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q1,80845877,20220311,WAVE LIFE SCIENCES LTD
biomed,sg,2022Q1,80928785,20220321,POINT ROBOTICS SINGAPORE PTE LTD
biomed,sg,2022Q1,80937245,20220316,XYLONIX PTE LTD
biomed,sg,2022Q1,80953459,20220303,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q1,81175305,20220303,HYPHENS PHARMA PTE LTD
biomed,sg,2022Q1,81307391,20220316,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q1,81308355,20220331,CARMINE THERAPEUTICS PTE LTD
biomed,sg,2022Q1,81308557,20220322,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q1,81326543,20220331,ALMENDRA PTE LTD
biomed,sg,2022Q1,81326684,20220121,AGENCY SCIENCE TECH & RES | TAN TOCK SENG HOSPITAL PTE LTD
biomed,sg,2022Q1,81327691,20220321,DH TECHNOLOGIES DEV PTE LTD
biomed,sg,2022Q1,81328444,20220228,DH TECHNOLOGIES DEV PTE LTD
biomed,sg,2022Q1,81386765,20220309,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q1,82447501,20220114,NAT UNIV SINGAPORE
biomed,sg,2022Q1,82448736,20220114,UNIV NANYANG TECH
biomed,sg,2022Q1,82448738,20220118,NAT UNIV SINGAPORE
biomed,sg,2022Q1,82548455,20220121,NAT SKIN CENTRE SINGAPORE PTE LTD | UNIV NANYANG TECH
biomed,sg,2022Q1,82549184,20220120,NAT UNIV SINGAPORE | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2022Q1,82549190,20220119,SINGAPORE HEALTH SERV PTE LTD | UNIV NANYANG TECH
biomed,sg,2022Q1,82655037,20220128,NAT UNIV SINGAPORE
biomed,sg,2022Q1,82742081,20220208,NAT UNIV SINGAPORE
biomed,sg,2022Q1,82742575,20220124,NAT UNIV SINGAPORE
biomed,sg,2022Q1,82742576,20220128,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q1,82742577,20220128,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q1,82838891,20220209,GERO PTE LTD
biomed,sg,2022Q1,82838892,20220209,GERO PTE LTD
biomed,sg,2022Q1,82838895,20220214,NAT SKIN CENTRE SINGAPORE PTE LTD | TAN TOCK SENG HOSPITAL PTE LTD | UNIV SINGAPORE TECHNOLOGY & DESIGN
biomed,sg,2022Q1,82838897,20220210,UNIV NANYANG TECH
biomed,sg,2022Q1,82932300,20220221,UNIV NANYANG TECH
biomed,sg,2022Q1,82932303,20220218,UNIV NANYANG TECH
biomed,sg,2022Q1,83047755,20220221,CMS RES & DEVELOPMENT PTE LTD | SOTER BIOPHARMA PTE LTD
biomed,sg,2022Q1,83048668,20220225,CMS RES & DEVELOPMENT PTE LTD | SOTER BIOPHARMA PTE LTD
biomed,sg,2022Q1,83050170,20220223,UNIV NANYANG TECH
biomed,sg,2022Q1,83050173,20220223,AGENCY SCIENCE TECH & RES | UNIV NANYANG TECH
biomed,sg,2022Q1,83050175,20220225,UNIV SINGAPORE TECHNOLOGY & DESIGN
biomed,sg,2022Q1,83155519,20220302,LIFESTYLES HEALTHCARE PTE LTD
biomed,sg,2022Q1,83155638,20220307,UNIV NANYANG TECH
biomed,sg,2022Q1,83155643,20220301,N&E INNOVATIONS PTE LTD
biomed,sg,2022Q1,83155644,20220302,RACER TECH PTE LTD
biomed,sg,2022Q1,83226983,20220314,HISTOINDEX PTE LTD
biomed,sg,2022Q1,83228489,20220311,AGENCY SCIENCE TECH & RES | Nalagenetics Pte Ltd
biomed,sg,2022Q1,83228499,20220314,NAT UNIV SINGAPORE
biomed,sg,2022Q1,83228526,20220311,UNIV NANYANG TECH
biomed,sg,2022Q1,83320800,20220317,UNIV NANYANG TECH
biomed,sg,2022Q1,83321413,20220315,BOEY YIN CHIANG | CHIA NGEOW KHING | HUANG YINGYING | NAT UNIV SINGAPORE
biomed,sg,2022Q1,83322376,20220311,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q1,83322752,20220318,ETERNAL GRACE PTE LTD
biomed,sg,2022Q1,83395998,20220323,NAT UNIV SINGAPORE
biomed,sg,2022Q1,83398094,20220317,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q1,83398098,20220322,OPULENT ELECTRONICS INT PTE LTD
biomed,sg,2022Q1,83398101,20220323,JUNION LABS PTE LTD | THE CHLOROPLAST PTE LTD
biomed,sg,2022Q1,83456750,20220331,UNIV NANYANG TECH
biomed,sg,2022Q1,83456928,20220328,ADAGENE PTE LTD
biomed,sg,2022Q1,83459988,20220315,ALEXANDRA HEALTH PTE LTD | UNIV SINGAPORE TECHNOLOGY & DESIGN
biomed,sg,2022Q1,83459992,20220330,WILMAR INTERNATIONAL LTD
biomed,sg,2022Q1,83459993,20220329,NAT UNIV HOSPITAL SINGAPORE PTE LTD | NAT UNIV SINGAPORE
biomed,sg,2022Q1,83509863,20220327,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q1,83510351,20220326,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q1,83809113,20220329,HILL ROM SERVICES PTE LTD
biomed,sg,2022Q1,83999520,20220106,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q1,84104081,20220215,HYTTO PTE LTD
biomed,sg,2022Q1,84193645,20220120,HYTTO PTE LTD
biomed,sg,2022Q1,84547171,20220125,SIVANTOS PTE LTD
biomed,sg,2022Q1,85556700,20220315,SIVANTOS PTE LTD
biomed,sg,2022Q1,87429004,20220117,LIM YE JU
biomed,sg,2022Q1,87521938,20220209,LIM GUAN LENG
biomed,sg,2022Q1,87557129,20220228,SIVANTOS PTE LTD
biomed,sg,2022Q1,87557137,20220228,SIVANTOS PTE LTD
biomed,sg,2022Q1,87570135,20220301,ASLAN PHARMACEUTICALS PTE LTD
biomed,sg,2022Q1,87570142,20220301,ASLAN PHARMACEUTICALS PTE LTD
biomed,sg,2022Q1,87578924,20220218,UNIV NANYANG TECH
biomed,sg,2022Q1,87935671,20220309,AFFINIDI PTE LTD
biomed,sg,2022Q1,87936825,20220307,ADAGENE PTE LTD
biomed,sg,2022Q1,88144828,20220325,ETERNAL GRACE PTE LTD
biomed,sg,2022Q1,88203264,20220330,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q1,88203292,20220331,LIM CHEE YEN
biomed,sg,2022Q2,72423072,20220411,HYTTO PTE LTD
biomed,sg,2022Q2,75786882,20220412,ACM BIOLABS PTE LTD
biomed,sg,2022Q2,75949480,20220408,MATTEUCCI GIANFRANCO
biomed,sg,2022Q2,76876029,20220617,ANX IP HOLDING PTE LTD | ANXIP HOLDING PTE LTD
biomed,sg,2022Q2,76954483,20220613,HUMMINGBIRD BIOSCIENCE PTE LTD
biomed,sg,2022Q2,76954487,20220613,HUMMINGBIRD BIOSCIENCE PTE LTD
biomed,sg,2022Q2,77188904,20220622,ANX IP HOLDING PTE LTD
biomed,sg,2022Q2,78065834,20220603,ALIBABA SINGAPORE HOLDING PRIVATE LTD
biomed,sg,2022Q2,79464626,20220405,NAT UNIV SINGAPORE
biomed,sg,2022Q2,80796260,20220405,NAT UNIV SINGAPORE
biomed,sg,2022Q2,80796301,20220405,NAT UNIV SINGAPORE
biomed,sg,2022Q2,81204191,20220429,DIFFERENCE BIOTECH PTE LTD
biomed,sg,2022Q2,81344424,20220404,HILL ROM SERVICES PTE LTD
biomed,sg,2022Q2,81346072,20220413,ILLUMINA SINGAPORE PTE LTD
biomed,sg,2022Q2,81388894,20220414,AWAK TECH PTE LTD
biomed,sg,2022Q2,81406164,20220405,NAT UNIV SINGAPORE
biomed,sg,2022Q2,81448966,20220421,ASLAN PHARMACEUTICALS PTE LTD
biomed,sg,2022Q2,81595843,20220407,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q2,81597765,20220412,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q2,81603494,20220426,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q2,81653568,20220513,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q2,81653670,20220513,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q2,81653742,20220513,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q2,81655057,20220427,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q2,81749027,20220503,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q2,81750555,20220506,CRAFT HEALTH PTE LTD
biomed,sg,2022Q2,81841977,20220414,ROLLING PASTURES PTE LTD
biomed,sg,2022Q2,81878063,20220601,SIVANTOS PTE LTD
biomed,sg,2022Q2,81984679,20220513,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q2,82019794,20220513,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q2,82058225,20220511,CIRCULAR IND HOLDING PTE LTD
biomed,sg,2022Q2,82404473,20220615,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q2,82404575,20220607,DYSON OPERATIONS PTE LTD
biomed,sg,2022Q2,82458570,20220623,SGPTH Life Science AB
biomed,sg,2022Q2,82458723,20220527,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q2,82656285,20220622,ILLUMINA SINGAPORE PTE LTD
biomed,sg,2022Q2,82748498,20220616,PHOSKA BIOPHARMA PTE LTD
biomed,sg,2022Q2,82799533,20220607,OXTI PTE LTD
biomed,sg,2022Q2,82800501,20220509,BORRIES PTE LTD
biomed,sg,2022Q2,83285716,20220608,HYTTO PTE LTD
biomed,sg,2022Q2,83285730,20220608,HYTTO PTE LTD
biomed,sg,2022Q2,83546653,20220407,UNIV NANYANG TECH
biomed,sg,2022Q2,83603053,20220413,BASUKI JOHAN SEBASTIAN | ILLUMINA SINGAPORE PTE LTD
biomed,sg,2022Q2,83641069,20220418,NAT UNIV SINGAPORE | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2022Q2,83641075,20220412,UNIV NANYANG TECH
biomed,sg,2022Q2,83641076,20220413,UNIV NANYANG TECH
biomed,sg,2022Q2,83693876,20220414,UNIV NANYANG TECH
biomed,sg,2022Q2,83722021,20220421,23IKIGAI PTE LTD
biomed,sg,2022Q2,83723729,20220420,UNIV NANYANG TECH
biomed,sg,2022Q2,83723730,20220421,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q2,83723732,20220420,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q2,83723737,20220419,UNIV NANYANG TECH
biomed,sg,2022Q2,83723740,20220419,UNIV NANYANG TECH
biomed,sg,2022Q2,83723742,20220419,UNIV NANYANG TECH
biomed,sg,2022Q2,83723743,20220420,MESH BIO PTE LTD
biomed,sg,2022Q2,83808134,20220413,NAT UNIV SINGAPORE
biomed,sg,2022Q2,83809001,20220420,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q2,83846710,20220427,UNITED CREST HEALTHCARE PTE LTD COMPANY
biomed,sg,2022Q2,83848681,20220426,KKT TECH PTE LTD
biomed,sg,2022Q2,83848698,20220429,NAT UNIV SINGAPORE
biomed,sg,2022Q2,83848881,20220418,NAT UNIV SINGAPORE | UNIV NANYANG TECH
biomed,sg,2022Q2,83848883,20220427,CHIBA SHUNSUKE | KOH CHENG GEE | LAI SOAK KUAN | LI HOI YEUNG | NANYANG BIOLOGICS PTE LTD | NANYANG HERBS PTE LTD | ONG TOON WAH ROLAND | UNIV NANYANG TECH
biomed,sg,2022Q2,83854373,20220506,GRAND ADVANCE TECH PTE LTD
biomed,sg,2022Q2,83932764,20220506,IIDA TAKEO
biomed,sg,2022Q2,83933010,20220506,UNIV NANYANG TECH
biomed,sg,2022Q2,83933020,20220428,UNIV NANYANG TECH
biomed,sg,2022Q2,84029904,20220422,NAT UNIV SINGAPORE | UNIV NANYANG TECH
biomed,sg,2022Q2,84029906,20220506,NAT UNIV SINGAPORE
biomed,sg,2022Q2,84029911,20220511,SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2022Q2,84103383,20220510,NAT UNIV SINGAPORE
biomed,sg,2022Q2,84103989,20220502,LYNX ANALYTICS PTE LTD
biomed,sg,2022Q2,84104094,20220614,MPICS INNOVATIONS PTE LTD
biomed,sg,2022Q2,84141976,20220515,NAT UNIV SINGAPORE
biomed,sg,2022Q2,84141982,20220515,NAT UNIV SINGAPORE
biomed,sg,2022Q2,84141986,20220520,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q2,84141989,20220517,UNIV NANYANG TECH
biomed,sg,2022Q2,84141990,20220520,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q2,84230329,20220527,NAT UNIV SINGAPORE | REXADVANCE TECH PTE LTD
biomed,sg,2022Q2,84285607,20220512,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q2,84324623,20220531,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q2,84324624,20220530,LUCENCE LIFE SCIENCES PTE LTD
biomed,sg,2022Q2,84324625,20220601,AI KAIGO PTE LTD
biomed,sg,2022Q2,84324626,20220602,NAT UNIV SINGAPORE
biomed,sg,2022Q2,84324629,20220603,ALEXANDRA HEALTH PTE LTD | NICE SURGICAL SOLUTIONS PTE LTD
biomed,sg,2022Q2,84324630,20220602,NAT UNIV HOSPITAL SINGAPORE PTE LTD | NAT UNIV SINGAPORE
biomed,sg,2022Q2,84359535,20220601,GENEJUNCTION PTE LTD
biomed,sg,2022Q2,84390735,20220614,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q2,84426389,20220609,NAT UNIV SINGAPORE | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2022Q2,84527673,20220616,NAT UNIV SINGAPORE
biomed,sg,2022Q2,84527675,20220614,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q2,84544413,20220624,KATADA HITOSHI
biomed,sg,2022Q2,84544417,20220624,KATADA HITOSHI
biomed,sg,2022Q2,84545504,20220624,ALBIUS SCIENCES ALPHA PRIVATE LTD
biomed,sg,2022Q2,84546007,20220624,NAT UNIV SINGAPORE
biomed,sg,2022Q2,84706483,20220630,ResMed Asia Pte Ltd
biomed,sg,2022Q2,84706488,20220610,NAT UNIV SINGAPORE
biomed,sg,2022Q2,84724183,20220613,DELTA ELECTRONICS INTL SINGAPORE PTE LTD
biomed,sg,2022Q2,84799894,20220630,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q2,85152077,20220627,HYTTO PTE LTD
biomed,sg,2022Q2,85152491,20220418,HYTTO PTE LTD
biomed,sg,2022Q2,85176331,20220517,HANNAH LIFE TECH PTE LTD
biomed,sg,2022Q2,85177228,20220601,ILLUMINA SINGAPORE PTE LTD
biomed,sg,2022Q2,85413164,20220526,LUCENCE LIFE SCIENCES PTE LTD
biomed,sg,2022Q2,86330321,20220614,SIVANTOS PTE LTD
biomed,sg,2022Q2,86378333,20220614,SIVANTOS PTE LTD
biomed,sg,2022Q2,87312856,20220621,SIVANTOS PTE LTD
biomed,sg,2022Q2,88194905,20220404,AGENCY SCIENCE TECH & RES | MIRXES LAB PTE LTD | NAT UNIV HOSPITAL SINGAPORE PTE LTD | SINGAPORE HEALTH SERV PTE LTD | TAN TOCK SENG HOSPITAL PTE LTD | TAN TOCK SENG HOSPITAL PTE LTD TTSH
biomed,sg,2022Q2,88243235,20220404,GODEVA PTE LTD
biomed,sg,2022Q2,88329959,20220412,AGENCY SCIENCE TECH & RES
biomed,sg,2022Q2,88416494,20220422,BREATHONIX PTE LTD
biomed,sg,2022Q2,88666892,20220512,LENOVO SINGAPORE PTE LTD
biomed,sg,2022Q2,88700144,20220516,OXTI PTE LTD
biomed,sg,2022Q2,88791805,20220519,HYTTO PTE LTD
biomed,sg,2022Q2,88925394,20220518,ETERNAL GRACE PTE LTD
biomed,sg,2022Q2,88978152,20220520,OXTI PTE LTD
biomed,sg,2022Q2,88978154,20220520,OXTI PTE LTD
biomed,sg,2022Q2,89158722,20220613,TRIA PTE LTD
biomed,sg,2022Q2,89433257,20220630,LENOVO SINGAPORE PTE LTD
biomed,sg,2022Q3,74065531,20220720,JYSK SKIN SOLUTIONS PTE LTD
biomed,sg,2022Q3,77951421,20220906,HUIDAGENE THERAPEUTICS SINGAPORE PTE LTD
biomed,sg,2022Q3,78305302,20220722,LIECHO ADVANCED MAT PTE LTD
biomed,sg,2022Q3,78836632,20220729,WISORIG TECH PTE LIMITED
biomed,sg,2022Q3,82701793,20220808,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q3,82748677,20220701,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q3,82851878,20220714,GOESCH TORSTEN
biomed,sg,2022Q3,82899008,20220719,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q3,82899355,20220810,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q3,83104204,20220825,METABRAIN TECH PTE LTD
biomed,sg,2022Q3,83149427,20220720,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q3,83191852,20220808,CARGENE THERAPEUTICS PTE LTD
biomed,sg,2022Q3,83228716,20220808,CARGENE THERAPEUTICS PTE LTD | LERNA BIOPHARMA PTE LTD
biomed,sg,2022Q3,83228993,20220812,HUMMINGBIRD BIOSCIENCE PTE LTD
biomed,sg,2022Q3,83271328,20220818,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q3,83318846,20220819,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q3,83319204,20220819,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q3,83355330,20220829,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q3,83355383,20220915,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q3,83360976,20220916,ResMed Asia Pte Ltd
biomed,sg,2022Q3,83362578,20220822,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q3,83438993,20220902,HUMMINGBIRD BIOSCIENCE PTE LTD
biomed,sg,2022Q3,83457544,20220825,WAVE LIFE SCIENCES LTD
biomed,sg,2022Q3,83688762,20220908,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q3,83689627,20220921,WAVE LIFE SCIENCES LTD
biomed,sg,2022Q3,83691672,20220915,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q3,83809030,20220714,HYTTO PTE LTD
biomed,sg,2022Q3,83900317,20220921,ILLUMINA SINGAPORE PTE LTD
biomed,sg,2022Q3,83945295,20220914,MEIBAN INT PTE LTD
biomed,sg,2022Q3,83995418,20220916,HUMMINGBIRD BIOSCIENCE PTE LTD
biomed,sg,2022Q3,83995547,20220928,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q3,83995620,20220927,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2022Q3,84044160,20220927,HUMMINGBIRD BIOSCIENCE PTE LTD
biomed,sg,2022Q3,84044189,20220929,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q3,84053277,20220927,NAT UNIV SINGAPORE
biomed,sg,2022Q3,84053365,20220929,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q3,84102443,20220817,OXTI PTE LTD
biomed,sg,2022Q3,84102444,20220817,OXTI PTE LTD
biomed,sg,2022Q3,84245645,20220929,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2022Q3,84327506,20220920,SMITH & NEPHEW ASIA PACIFIC PTE LTD
